,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,仁愛鄉,南豐村,投縣DF018,省道台14線69.2K,楓樹林/  南豐,300
1,南投縣,仁愛鄉,南豐村,投縣DF017,南豐國小,南豐/  楓樹林,300
2,南投縣,仁愛鄉,南豐村,投縣DF016,楓子林橋,南豐/  楓樹林,300
3,南投縣,仁愛鄉,南豐村,投縣DF015,南豐國小,南豐/  楓樹林,300
4,南投縣,仁愛鄉,南豐村,投縣DF014,楓林路71號,楓樹林/  南豐,300
5,南投縣,仁愛鄉,南豐村,投縣DF013,南山橋,南豐/  楓樹林,300
6,南投縣,仁愛鄉,南豐村,投縣DF012,夢谷一號橋,南豐/  楓樹林,300
7,南投縣,仁愛鄉,南豐村,投縣DF011,下眉橋,南豐/  楓樹林,300
8,南投縣,仁愛鄉,南豐村,投縣DF010,仁愛鄉清潔隊資源回收場,南豐/  楓樹林,300
9,南投縣,仁愛鄉,法治村,投縣DF029,法治國小,武界/  萬大林道,300
