,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,雲林縣,古坑鄉,草嶺村,雲縣DF007,鹿窟三號橋,草嶺/  草嶺(2),350
1,雲林縣,古坑鄉,草嶺村,雲縣DF006,鹿窟三號橋,草嶺/  草嶺(2),350
2,雲林縣,古坑鄉,草嶺村,雲縣DF005,草嶺十景「水濂洞」,草嶺/  草嶺(2),350
3,雲林縣,古坑鄉,桂林村,雲縣DF013,桂林53之5號,華山/  大埔,350
4,雲林縣,古坑鄉,桂林村,雲縣DF003,仁滿橋,華山/  大埔,350
5,基隆市,暖暖區,碇內里,基市DF023,博愛之家,五分山/  瑞芳,550
6,基隆市,暖暖區,過港里,基市DF024,興隆宮,五分山/  瑞芳,550
7,基隆市,暖暖區,暖東里,基市DF022,隆昌工程行,五分山/  瑞芳,550
8,基隆市,暖暖區,暖東里,基市DF021,聖道堂,五分山/  瑞芳,550
9,基隆市,暖暖區,暖東里,基市DF020,暖暖區童子軍活動中心,五分山/  瑞芳,550
