,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,嘉義縣,番路鄉,大湖村,嘉縣DF068,福星橋,大湖山/  石磐龍,450
1,嘉義縣,番路鄉,大湖村,嘉縣DF027,大華一號隧道,大湖山/  石磐龍,450
2,嘉義縣,番路鄉,下坑村,嘉縣DF028,保安府,番路/  中埔,450
3,嘉義縣,梅山鄉,龍眼村,嘉縣DF001,龍眼國小,瑞里/  華山,350
4,嘉義縣,梅山鄉,瑞峰村,嘉縣DF060,瑞[峰]村7鄰[帝]埔2號,太和村/  瑞里,350
5,嘉義縣,梅山鄉,瑞峰村,嘉縣DF059,瑞[峰]村7鄰[帝]埔1號,太和村/  瑞里,350
6,嘉義縣,梅山鄉,瑞里村,嘉縣DF061,青葉山莊,瑞里/  太和村,350
7,嘉義縣,梅山鄉,瑞里村,嘉縣DF006,瑞里村七鄰,瑞里/  太和村,350
8,嘉義縣,梅山鄉,瑞里村,嘉縣DF005,瑞里四號橋,瑞里/  太和村,350
9,嘉義縣,梅山鄉,瑞里村,嘉縣DF004,瑞里三號橋,瑞里/  太和村,350
