,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,屏東縣,三地門鄉,安坡村,屏縣DF009,社口國小安坡分校,高樹/  新豐(1),450
1,屏東縣,三地門鄉,口社村,屏縣DF012,口社活動中心,口社/  古夏,450
2,屏東縣,三地門鄉,口社村,屏縣DF011,文樂大橋,口社/  古夏,450
3,屏東縣,三地門鄉,口社村,屏縣DF010,口社活動中心,口社/  古夏,450
4,南投縣,集集鎮,廣明里,投縣DF127,德昌橋,集集/  水里,500
5,南投縣,鹿谷鄉,鳳凰村,投縣DF214,田底,信義/  鳳凰,350
6,南投縣,鹿谷鄉,鳳凰村,投縣DF148,龍順宮及文賓製茶所,信義/  鳳凰,350
7,南投縣,鹿谷鄉,瑞田村,投縣DF232,131線瑞豐橋,集集/  玉峰國小,350
8,南投縣,鹿谷鄉,初鄉村,投縣DF134,淨律寺,凍頂茶改/  竹山,350
9,南投縣,鹿谷鄉,和雅村,投縣DF213,深坑一號橋,大鞍/  鳳凰,350
