,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,嘉義縣,阿里山鄉,十字村,嘉縣DF080,台18線76.8K,十字/  達邦,300
1,嘉義縣,竹崎鄉,緞繻村,嘉縣DF081,紅南坑11號,獨立山/  樟腦寮(2),400
2,嘉義縣,竹崎鄉,緞繻村,嘉縣DF013,石獅橋,獨立山/  樟腦寮(2),400
3,嘉義縣,竹崎鄉,緞繻村,嘉縣DF012,文光國際英語村,獨立山/  樟腦寮(2),400
4,嘉義縣,竹崎鄉,緞繻村,嘉縣DF011,阿拔泉真武廟,獨立山/  樟腦寮(2),400
5,嘉義縣,竹崎鄉,塘興村,嘉縣DF015,仁淵橋,番路/  竹崎,400
6,嘉義縣,竹崎鄉,復金村,嘉縣DF082,水底寮4號,獨立山/  樟腦寮(2),400
7,嘉義縣,竹崎鄉,桃源村,嘉縣DF017,桃源二號橋,番路/  竹崎,400
8,嘉義縣,竹崎鄉,桃源村,嘉縣DF016,三寶山靈嚴禪寺,番路/  竹崎,400
9,嘉義縣,竹崎鄉,桃源村,嘉縣DF014,圓通橋,番路/  竹崎,400
