,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺東縣,成功鎮,信義里,東縣DF157,水無橋,都歷/  東河,550
1,臺東縣,成功鎮,信義里,東縣DF156,知名橋,都歷/  東河,550
2,臺東縣,成功鎮,信義里,東縣DF155,新福德橋,都歷/  東河,550
3,臺東縣,成功鎮,忠孝里,東縣DF159,玉水橋,南美山/  石寧山,550
4,臺東縣,成功鎮,忠孝里,東縣DF158,美佐呂橋,南美山/  石寧山,550
5,臺東縣,成功鎮,忠仁里,東縣DF153,八邊橋,成功/  水試所成功,550
6,臺東縣,成功鎮,和平里,東縣DF154,嘉平一號橋,成功/  水試所成功,550
7,臺東縣,太麻里鄉,華源村,東縣DF125,華源二號橋,華源/  知本,450
8,臺東縣,太麻里鄉,華源村,東縣DF124,南北坑,華源/  知本,450
9,臺東縣,太麻里鄉,香蘭村,東縣DF123,-,金崙山/  金崙,450
