,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,花蓮縣,壽豐鄉,月眉村,花縣DF150,月眉三號橋,大坑/  東華,450
1,花蓮縣,萬榮鄉,馬遠村,花縣DF168,東光社區8鄰,瑞北國小/  瑞穗,500
2,花蓮縣,萬榮鄉,馬遠村,花縣DF032,舊馬遠橋,富源/  瑞北國小,500
3,花蓮縣,萬榮鄉,馬遠村,花縣DF031,瑞北國小,瑞北國小/  瑞穗,500
4,花蓮縣,萬榮鄉,馬遠村,花縣DF030,瑞北國小,瑞北國小/  瑞穗,500
5,花蓮縣,萬榮鄉,紅葉村,花縣DF029,紅葉入山檢查哨,紅葉/  瑞穗林道,500
6,花蓮縣,萬榮鄉,明利村,花縣DF034,明利65-6號,太安/  大觀,500
7,花蓮縣,萬榮鄉,明利村,花縣DF033,馬太鞍溪,太安/  大觀,500
8,花蓮縣,萬榮鄉,見晴村,花縣DF038,見晴國小,西林/  鳳林,500
9,花蓮縣,萬榮鄉,見晴村,花縣DF037,見晴橋,西林/  鳳林,500
