,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新北市,瑞芳區,上天里,新北DF162,楓林橋,五分山/  瑞芳,500
1,新北市,新莊區,雙鳳里,新北DF051,福安宮,龜山/  龍壽社區,550
2,新北市,新莊區,雙鳳里,新北DF050,福安橋,龜山/  龍壽社區,550
3,新北市,新莊區,雙鳳里,新北DF049,福安宮,龜山/  龍壽社區,550
4,新北市,新莊區,雙鳳里,新北DF048,統一精工加油,龜山/  龍壽社區,550
5,新北市,新莊區,丹鳳里,新北DF047,水源一橋,龜山/  龍壽社區,550
6,新北市,新莊區,丹鳳里,新北DF046,水源一橋,龜山/  龍壽社區,550
7,新北市,新莊區,丹鳳里,新北DF045,青年公園,龜山/  龍壽社區,550
8,新北市,新莊區,丹鳳里,新北DF044,水源二號橋,龜山/  龍壽社區,550
9,新北市,新莊區,丹鳳里,新北DF043,水源一橋,龜山/  龍壽社區,550
