,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,花蓮縣,卓溪鄉,卓清村,花縣DF045,卓清國小,卓麓(4)/  卓清國小,600
1,花蓮縣,卓溪鄉,立山村,花縣DF165,山里橋,立山/  立山,600
2,花蓮縣,卓溪鄉,古風村,花縣DF044,花75線4K無名橋,東里國中/  東里,600
3,花蓮縣,卓溪鄉,古風村,花縣DF043,古風橋,東里國中/  東里,600
4,花蓮縣,卓溪鄉,古風村,花縣DF042,古風國小,明里/  明里,600
5,花蓮縣,卓溪鄉,古風村,花縣DF041,石平社區活動中心,富里/  明里,600
6,花蓮縣,卓溪鄉,太平村,花縣DF052,基督長老教會中平教會,太平國小/  高寮,600
7,花蓮縣,卓溪鄉,太平村,花縣DF051,中平橋,太平國小/  高寮,600
8,花蓮縣,卓溪鄉,太平村,花縣DF050,基督長老教會中興教會,太平國小/  高寮,600
9,花蓮縣,秀林鄉,銅門村,花縣DF011,榕樹橋,銅門/  鯉魚潭,350
