,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,屏東縣,泰武鄉,佳平村,屏縣DF021,獅子巷38號,赤山/  佳義國小,550
1,屏東縣,泰武鄉,平和村,屏縣DF023,中興橋,來義/  赤山,550
2,屏東縣,春日鄉,歸崇村,屏縣DF036,屏132線9.3K,力里/  南和,550
3,屏東縣,春日鄉,古華村,屏縣DF037,春日鄉第二公墓,春日/  士文,550
4,屏東縣,春日鄉,力里村,屏縣DF035,力里二號橋,力里/  南和,550
5,屏東縣,春日鄉,力里村,屏縣DF034,屏132線11.5K,力里/  南和,550
6,屏東縣,枋山鄉,善餘村,屏縣DF054,第三八零號橋,楓港/  獅子,550
7,屏東縣,來義鄉,義林村,屏縣DF068,南太武山莊,舊泰武/  來義,450
8,屏東縣,來義鄉,義林村,屏縣DF026,義林,來義/  新來義,450
9,屏東縣,來義鄉,望嘉村,屏縣DF033,望嘉國小,來義/  來義,450
