,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新竹縣,芎林鄉,永興村,竹縣DF017,竹36線1.25K,飛鳳山/  橫山,550
1,新竹縣,竹東鎮,軟橋里,竹縣DF029,122線26k,橫山/  外坪五指,500
2,新竹縣,竹東鎮,上坪里,竹縣DF030,五峰檢查站、五峰大橋,五峰國小/  花園派出所,500
3,新竹縣,尖石鄉,錦屏村,竹縣DF072,社口,錦屏國小/  梅花,350
4,新竹縣,尖石鄉,錦屏村,竹縣DF062,那羅天主堂,錦屏國小/  梅花,350
5,新竹縣,尖石鄉,錦屏村,竹縣DF061,那羅天主堂,錦屏國小/  梅花,350
6,新竹縣,尖石鄉,錦屏村,竹縣DF060,那羅天主堂,錦屏國小/  梅花,350
7,新竹縣,尖石鄉,錦屏村,竹縣DF059,那羅天主堂,錦屏國小/  梅花,350
8,新竹縣,尖石鄉,錦屏村,竹縣DF058,二部羅橋,錦屏國小/  梅花,350
9,新竹縣,尖石鄉,錦屏村,竹縣DF057,那羅天主堂,錦屏國小/  梅花,350
