,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新北市,深坑區,昇高里,新北DF108,深美超高壓變電所,深坑/  石碇,500
1,新北市,深坑區,土庫里,新北DF110,紅葉山莊,深坑/  石碇,500
2,新北市,深坑區,土庫里,新北DF109,和平國小,深坑/  石碇,500
3,新北市,淡水區,樹興里,新北DF010,觀山橋,貴子坑/  稻香里,550
4,新北市,淡水區,樹興里,新北DF009,真聖宮,貴子坑/  稻香里,550
5,新北市,淡水區,水源里,新北DF007,大溪橋,大屯山/  鞍部,550
6,新北市,淡水區,八勢里,新北DF008,海天山莊,貴子坑/  稻香里,550
7,新北市,貢寮區,雙玉里,新北DF153,貢寮淨水廠,福隆/  三貂角,600
8,新北市,貢寮區,福隆里,新北DF155,聖經廟,福隆/  三貂角,600
9,新北市,貢寮區,福隆里,新北DF154,福隆橋,福隆/  三貂角,600
