,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,竹山鎮,桶頭里,投縣DF260,瑞草橋,桶頭/  桶頭(2),450
1,南投縣,竹山鎮,桶頭里,投縣DF259,3鄰內寮地區,桶頭/  桶頭(2),450
2,南投縣,竹山鎮,延平里,投縣DF130,慈照寺,車籠埔/  消防署訓,450
3,南投縣,竹山鎮,延平里,投縣DF129,藤湖橋,車籠埔/  消防署訓,450
4,南投縣,竹山鎮,秀林里,投縣DF258,中坑路橫巷3號,中心崙/  臺大竹山,450
5,南投縣,竹山鎮,秀林里,投縣DF131,頂林派出所,中心崙/  臺大竹山,450
6,南投縣,竹山鎮,中央里,投縣DF128,枋寮,車籠埔/  消防署訓,450
7,南投縣,名間鄉,萬丹村,投縣DF211,新丹巷,名間/  中寮,500
8,南投縣,名間鄉,仁和村,投縣DF126,坑口,名間/  中寮,350
9,南投縣,水里鄉,興隆村,投縣DF256,白不仔,永興國小/  龍神橋,350
