,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺東縣,卑南鄉,明峰村,東縣DF039,山里隧道,利吉國小/  檳榔四格山,500
1,臺東縣,卑南鄉,明峰村,東縣DF038,明峰寺,初鹿國中/  斑鳩分場,500
2,臺東縣,卑南鄉,利嘉村,東縣DF054,台9線382.2K雙孔箱涵,利嘉/  賓朗果園,500
3,臺東縣,卑南鄉,利嘉村,東縣DF053,利家牧場,利嘉/  賓朗果園,500
4,臺東縣,卑南鄉,利吉村,東縣DF069,197線48K,利吉國小/  檳榔四格山,500
5,臺東縣,卑南鄉,利吉村,東縣DF068,利吉惡地,利吉國小/  檳榔四格山,500
6,臺東縣,池上鄉,錦園村,東縣DF001,鳳梨園,池上/  豐南,550
7,臺東縣,池上鄉,富興村,東縣DF002,富興社區活動中心(村辦),池上/  豐南,550
8,臺東縣,成功鎮,博愛里,東縣DF152,都威橋,石寧山/  膽曼,550
9,臺東縣,成功鎮,博愛里,東縣DF151,大濱橋,石寧山/  膽曼,550
