,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺東縣,海端鄉,海端村,東縣DF012,新武部落,池上/  紅石,600
1,臺東縣,海端鄉,崁頂村,東縣DF018,紅石運動公園,紅石/  關山,600
2,臺東縣,海端鄉,崁頂村,東縣DF017,紅石派出所,紅石/  關山,600
3,臺東縣,海端鄉,崁頂村,東縣DF016,崁頂淨水廠,紅石/  關山,600
4,臺東縣,海端鄉,加拿村,東縣DF015,加拿國小,加拿國小/  電光,600
5,臺東縣,長濱鄉,寧埔村,東縣DF163,北石寧橋,膽曼/  石寧山,450
6,臺東縣,長濱鄉,忠勇村,東縣DF162,茄苳溪橋,忠勇/  長濱,450
7,臺東縣,長濱鄉,忠勇村,東縣DF161,上田組,忠勇/  長濱,450
8,臺東縣,長濱鄉,三間村,東縣DF160,南三間屋橋,忠勇/  長濱,450
9,臺東縣,金峰鄉,歷坵村,東縣DF080,歷坵國小,賓茂國小/  金崙,500
