,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,高雄市,桃源區,建山里,高市DF045,建山國小,建山國小/  高中,300
1,高雄市,桃源區,拉芙蘭里,高市DF091,梅蘭加油站,梅山/  復興,300
2,高雄市,桃源區,拉芙蘭里,高市DF090,玉庭山莊,梅山/  復興,300
3,高雄市,桃源區,拉芙蘭里,高市DF089,樟山國小,梅山/  復興,300
4,高雄市,桃源區,拉芙蘭里,高市DF088,樟山國小,梅山/  復興,300
5,高雄市,桃源區,拉芙蘭里,高市DF087,台20線107.9K,梅山/  復興,300
6,高雄市,茂林區,萬山里,高市DF081,萬山部落社區,萬山/  多納(1),450
7,高雄市,茂林區,茂林里,高市DF057,瑪雅橋,茂林蝶谷/  大津,450
8,高雄市,茂林區,多納里,高市DF056,觸口溪鄰近野溪,多納(1)/  萬山,450
9,高雄市,美濃區,廣林里,高市DF044,朝元禪寺,美濃/  美濃(2),500
