,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,國姓鄉,大旗村,投縣DF089,大旗村活動中心,國姓/  福龜國小,350
1,南投縣,國姓鄉,大旗村,投縣DF088,大旗三號橋,國姓/  福龜國小,350
2,南投縣,國姓鄉,大石村,投縣DF249,台14線大石橋,九份二山/  北山(2),350
3,南投縣,草屯鎮,雙冬里,投縣DF247,銀寮橋,福龜國小/  雙冬,500
4,南投縣,草屯鎮,雙冬里,投縣DF120,三條橋,福龜國小/  雙冬,500
5,南投縣,草屯鎮,雙冬里,投縣DF119,粗坑橋,福龜國小/  雙冬,500
6,南投縣,草屯鎮,雙冬里,投縣DF118,南坑橋,平林國小/  雙冬,500
7,南投縣,草屯鎮,雙冬里,投縣DF117,雙冬橋,平林國小/  雙冬,500
8,南投縣,草屯鎮,平林里,投縣DF246,北勢坑,平林國小/  雙冬,500
9,南投縣,草屯鎮,平林里,投縣DF116,平林國小,平林國小/  雙冬,500
