,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,彰化縣,二水鄉,倡和村,彰縣DF004,二水台灣獼猴生態教育館,埔中/  二水,550
1,彰化縣,二水鄉,大園村,彰縣DF002,大園橋,埔中/  二水,550
2,彰化縣,二水鄉,大園村,彰縣DF001,大抑坑橋,埔中/  二水,550
3,嘉義縣,番路鄉,觸口村,嘉縣DF069,過溪仔,頭凍/  大湖山,450
4,嘉義縣,番路鄉,觸口村,嘉縣DF029,黎明橋,頭凍/  大湖山,450
5,嘉義縣,番路鄉,公興村,嘉縣DF033,和平橋,小公田(2)/  頭凍,450
6,嘉義縣,番路鄉,公興村,嘉縣DF032,下寮橋,小公田(2)/  頭凍,450
7,嘉義縣,番路鄉,公興村,嘉縣DF031,公興國小,小公田(2)/  頭凍,450
8,嘉義縣,番路鄉,公興村,嘉縣DF030,仁愛橋,小公田(2)/  頭凍,450
9,嘉義縣,番路鄉,公田村,嘉縣DF034,好自在山林,小公田(2)/  頭凍,450
