,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,埔里鎮,蜈蚣里,投縣DF243,錦吉生態活蝴蝶園,楓樹林/  凌霄,350
1,南投縣,埔里鎮,蜈蚣里,投縣DF241,石盤坑,鯉潭/  北坑,350
2,南投縣,埔里鎮,蜈蚣里,投縣DF240,石盤坑,鯉潭/  北坑,350
3,南投縣,埔里鎮,蜈蚣里,投縣DF239,板仔寮,鯉潭/  北坑,350
4,南投縣,埔里鎮,蜈蚣里,投縣DF071,獅子頭橋,楓樹林/  凌霄,350
5,南投縣,埔里鎮,蜈蚣里,投縣DF070,野原號標本館,楓樹林/  凌霄,350
6,南投縣,埔里鎮,蜈蚣里,投縣DF069,觀音瓏橋,楓樹林/  凌霄,350
7,南投縣,埔里鎮,蜈蚣里,投縣DF068,台14線63K,楓樹林/  凌霄,350
8,南投縣,埔里鎮,蜈蚣里,投縣DF067,果子林,楓樹林/  凌霄,350
9,南投縣,埔里鎮,蜈蚣里,投縣DF066,果子林,楓樹林/  凌霄,350
