,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,高雄市,那瑪夏區,達卡努瓦里,高市DF005,台灣中油伊比站,達卡努瓦/  那瑪夏國中,300
1,高雄市,那瑪夏區,達卡努瓦里,高市DF004,民生國小,達卡努瓦/  那瑪夏國中,300
2,高雄市,那瑪夏區,南沙魯里,高市DF070,三景宮,那瑪夏國中/  民權,300
3,高雄市,那瑪夏區,南沙魯里,高市DF007,台29線10.5K南沙魯橋,那瑪夏國中/  民權,300
4,高雄市,杉林區,集來里,高市DF072,火山橋,集來/  甲仙,450
5,高雄市,杉林區,集來里,高市DF023,新集橋,集來/  甲仙,450
6,高雄市,杉林區,集來里,高市DF022,金興社區枋寮橋,集來/  甲仙,450
7,高雄市,杉林區,木梓里,高市DF021,奇潭橋,集來/  甲仙,450
8,高雄市,甲仙區,關山里,高市DF093,阿里關,小林/  甲仙,450
9,高雄市,甲仙區,關山里,高市DF013,三聖宮,小林/  甲仙,450
