,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,水里鄉,車埕村,投縣DF155,明潭二號橋,大觀發電廠/  水里,350
1,南投縣,水里鄉,車埕村,投縣DF154,明潭七號橋,大觀發電廠/  水里,350
2,南投縣,水里鄉,車埕村,投縣DF153,131線25.5K明湖二號橋,大觀發電廠/  水里,350
3,南投縣,水里鄉,車埕村,投縣DF077,大觀發電廠,大觀發電廠/  水里,350
4,南投縣,水里鄉,玉峰村,投縣DF216,大坑橋,玉峰國小/  水里,350
5,南投縣,水里鄉,玉峰村,投縣DF159,131線36K,玉峰國小/  水里,350
6,南投縣,水里鄉,民和村,投縣DF175,民和橋,青雲/  人和國小,350
7,南投縣,水里鄉,民和村,投縣DF174,民和國中,青雲/  人和國小,350
8,南投縣,水里鄉,民和村,投縣DF173,松柏橋,青雲/  人和國小,350
9,南投縣,水里鄉,水里村,投縣DF215,集集鐵路,水里/  玉峰國小,350
