,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺中市,和平區,達觀里,中市DF006,達觀,達觀國小/  象鼻,350
1,臺中市,和平區,達觀里,中市DF005,達觀里桃山巷86之1號,達觀國小/  象鼻,350
2,臺中市,和平區,達觀里,中市DF004,林務局雪山坑護管所,達觀國小/  象鼻,350
3,臺中市,和平區,博愛里,中市DF106,麗陽營區,松鶴/  上谷關,350
4,臺中市,和平區,博愛里,中市DF036,敬勤橋、谷關壩,上谷關/  雪嶺,350
5,臺中市,和平區,博愛里,中市DF035,新壩亭東側300公尺,上谷關/  雪嶺,350
6,臺中市,和平區,博愛里,中市DF034,新壩亭,上谷關/  雪嶺,350
7,臺中市,和平區,博愛里,中市DF033,馬陵四號隧道,上谷關/  雪嶺,350
8,臺中市,和平區,博愛里,中市DF032,穿雲橋,上谷關/  松鶴,350
9,臺中市,和平區,博愛里,中市DF031,篤銘橋,上谷關/  松鶴,350
