,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺北市,信義區,泰和里,北市DF026,吳興街600巷,挹翠山莊/  信義,600
1,臺北市,信義區,松隆里,北市DF030,瑤池宮,四獸山/  留公國中,600
2,臺北市,信義區,松隆里,北市DF029,瑤池宮,四獸山/  留公國中,600
3,臺北市,信義區,六合里,北市DF028,聖天宮,挹翠山莊/  信義,600
4,臺北市,北投區,稻香里,北市DF014,集應廟,稻香里/  桃源國中,500
5,臺北市,北投區,湖田里,北市DF003,馬槽橋,小油坑/  湖田國小,500
6,臺北市,北投區,湖田里,北市DF002,竹子湖觀光農園,小油坑/  湖田國小,500
7,臺北市,北投區,湖田里,北市DF001,竹子湖觀光農園,小油坑/  湖田國小,500
8,臺北市,北投區,桃源里,北市DF015,桃源國小,稻香里/  桃源國中,500
9,臺北市,北投區,泉源里,北市DF007,郵政訓練所,大屯國小/  竹子湖,500
