,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,宜蘭縣,南澳鄉,金洋村,宜縣DF091,金洋一號橋,樟林/  樟樹山,400
1,宜蘭縣,南澳鄉,金岳村,宜縣DF150,鹿皮路7號之5,金岳國小/  南澳,400
2,宜蘭縣,南澳鄉,金岳村,宜縣DF093,金岳國小,金岳國小/  南澳,400
3,宜蘭縣,南澳鄉,武塔村,宜縣DF092,武塔國小,武塔/  樟樹山,400
4,宜蘭縣,南澳鄉,東岳村,宜縣DF099,東澳橋,東澳/  西帽山,400
5,宜蘭縣,冬山鄉,得安村,宜縣DF118,井仔頭,新寮/  新寮(1),600
6,宜蘭縣,冬山鄉,東城村,宜縣DF129,佛光慈惠寺,冬山/  冬山,600
7,宜蘭縣,冬山鄉,安平村,宜縣DF128,冬山國小,冬山/  冬山,600
8,宜蘭縣,冬山鄉,安平村,宜縣DF127,冬山國小,冬山/  冬山,600
9,宜蘭縣,冬山鄉,太和村,宜縣DF130,開山宮,冬山/  冬山,600
