,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新北市,三峽區,有木里,新北DF222,滿月圓第一停車場,有木國小/  熊空山,450
1,新北市,三峽區,有木里,新北DF079,東釐口,有木國小/  熊空山,450
2,新北市,三峽區,有木里,新北DF078,東釐橋,有木國小/  熊空山,450
3,新北市,三峽區,有木里,新北DF077,長壽橋,有木國小/  熊空山,450
4,新北市,三峽區,有木里,新北DF076,北114線8.3K永祿橋,有木國小/  熊空山,450
5,新北市,三峽區,有木里,新北DF075,熊空橋,有木國小/  熊空山,450
6,新北市,三峽區,有木里,新北DF074,水車寮坑,有木國小/  熊空山,450
7,新北市,三峽區,有木里,新北DF073,水車寮坑,有木國小/  熊空山,450
8,新北市,三峽區,安坑里,新北DF223,建安131號,建安國小/  五城加油站,450
9,新北市,三峽區,安坑里,新北DF221,建安153號,建安國小/  五城加油站,450
