,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,國姓鄉,乾溝村,投縣DF096,信義橋,福龜國小/  清水林,350
1,南投縣,國姓鄉,乾溝村,投縣DF095,小野柳休閒山莊,福龜國小/  清水林,350
2,南投縣,國姓鄉,乾溝村,投縣DF094,東興橋,福龜國小/  清水林,350
3,南投縣,國姓鄉,乾溝村,投縣DF093,乾峰國小,福龜國小/  清水林,350
4,南投縣,國姓鄉,乾溝村,投縣DF092,清峰橋,清水林/  福龜國小,350
5,南投縣,國姓鄉,乾溝村,投縣DF091,清景橋,清水林/  福龜國小,350
6,南投縣,國姓鄉,柑林村,投縣DF100,昌榮巷,九份二山/  北山(2),350
7,南投縣,國姓鄉,南港村,投縣DF231,樟湖橋(147線9.5K),樟湖/  九份二山,350
8,南投縣,國姓鄉,南港村,投縣DF107,南港三號橋,九份二山/  九份二山,350
9,南投縣,國姓鄉,南港村,投縣DF106,三合橋,樟湖/  九份二山,350
