,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,基隆市,七堵區,瑪南里,基市DF015,瑪南里公墓,七堵/  五堵,550
1,基隆市,七堵區,瑪南里,基市DF014,基隆市BOO最終處置場,七堵/  五堵,550
2,基隆市,七堵區,瑪南里,基市DF013,德潤橋,七堵/  五堵,550
3,基隆市,七堵區,瑪西里,基市DF011,大華三路,復興國小/  五堵,550
4,基隆市,七堵區,瑪西里,基市DF010,瑪陵公車站,復興國小/  五堵,550
5,基隆市,七堵區,泰安里,基市DF017,泰安路186-2號,七堵/  五堵,550
6,基隆市,七堵區,長興里,基市DF018,長興國小,七堵/  五堵,550
7,基隆市,七堵區,長安里,基市DF016,聖母廟,七堵/  五堵,550
8,基隆市,七堵區,友二里,基市DF012,復興國小,復興國小/  五堵,550
9,高雄市,旗山區,東平里,高市DF111,大窩,旗山/  圓富國中,500
