,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新竹縣,關西鎮,錦山里,竹縣DF015,錦發橋,錦山派出所/  石門,500
1,新竹縣,關西鎮,錦山里,竹縣DF014,馬武督森林遊樂園,錦山派出所/  石門,500
2,新竹縣,關西鎮,錦山里,竹縣DF013,金鳥海族遊樂園園區,錦山派出所/  石門,500
3,新竹縣,關西鎮,錦山里,竹縣DF012,六曲一號橋,錦山派出所/  石門,500
4,新竹縣,關西鎮,錦山里,竹縣DF011,錦山國小,錦山派出所/  石門,500
5,新竹縣,關西鎮,南新里,竹縣DF007,新豐橋,關西/  關西(3),500
6,新竹縣,關西鎮,南山里,竹縣DF006,南山大橋,關西/  關西(3),500
7,新竹縣,關西鎮,南山里,竹縣DF005,豫章橋,關西/  關西(3),500
8,新竹縣,關西鎮,金山里,竹縣DF010,錦山國小,錦山派出所/  石門,500
9,新竹縣,關西鎮,金山里,竹縣DF009,錦山國小,錦山派出所/  石門,500
