,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,屏東縣,瑪家鄉,佳義村,屏縣DF015,謙和橋,佳義國小/  龍泉,500
1,屏東縣,瑪家鄉,北葉村,屏縣DF014,臺灣原住民文化園區,三地門/  三地門,500
2,屏東縣,滿州鄉,滿州村,屏縣DF070,順天宮,滿州/  佳樂水,500
3,屏東縣,滿州鄉,港口村,屏縣DF064,久光橋,佳樂水/  滿州,500
4,屏東縣,萬巒鄉,新置村,屏縣DF024,新榮路82號,來義/  赤山,650
5,屏東縣,獅子鄉,獅子村,屏縣DF044,和平一號橋,枋山/  楓港,500
6,屏東縣,獅子鄉,獅子村,屏縣DF043,屏148線1.967K,枋山/  楓港,500
7,屏東縣,獅子鄉,草埔村,屏縣DF053,草埔國小,壽卡/  旭海,500
8,屏東縣,獅子鄉,南世村,屏縣DF040,南世一巷51-1號,內獅國小/  內獅,500
9,屏東縣,獅子鄉,南世村,屏縣DF039,南世一巷49-1號,內獅國小/  內獅,500
