,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新竹縣,五峰鄉,竹林村,竹縣DF077,谷燕養鱒場,五峰國小/  太閣南,350
1,新竹縣,五峰鄉,竹林村,竹縣DF076,羅山68-2號,五峰國小/  太閣南,350
2,新竹縣,五峰鄉,大隘村,竹縣DF040,122線43.2K,五峰國小/  太閣南,350
3,新竹縣,五峰鄉,大隘村,竹縣DF039,茅圃長老教會,五峰國小/  太閣南,350
4,新竹縣,五峰鄉,大隘村,竹縣DF038,122線39.6K,五峰國小/  太閣南,350
5,新竹縣,五峰鄉,大隘村,竹縣DF037,122線38.5K,五峰國小/  太閣南,350
6,新竹縣,五峰鄉,大隘村,竹縣DF036,五峰國小,五峰國小/  太閣南,350
7,新北市,鶯歌區,北鶯里,新北DF061,福德宮,鶯歌/  三峽,500
8,新北市,雙溪區,泰平里,新北DF150,青山雲霄精舍,泰平/  太平,550
9,新北市,雙溪區,泰平里,新北DF149,聖寶宮,泰平/  太平,550
