,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺東縣,金峰鄉,賓茂村,東縣DF081,賓茂二號橋,賓茂國小/  金崙,500
1,臺東縣,金峰鄉,嘉蘭村,東縣DF079,都拉利吉橋,金峰鄉公所/  金峰嘉蘭,500
2,臺東縣,金峰鄉,嘉蘭村,東縣DF078,嘉新橋,金峰鄉公所/  金峰嘉蘭,500
3,臺東縣,金峰鄉,新興村,東縣DF077,新興村聚落雕像,太麻里/  太麻里2,500
4,臺東縣,金峰鄉,新興村,東縣DF076,豐收橋,太麻里/  太麻里2,500
5,臺東縣,金峰鄉,正興村,東縣DF082,介達國小,太麻里/  太麻里2,500
6,臺東縣,東河鄉,興昌村,東縣DF143,藤橋,都蘭/  東河,550
7,臺東縣,東河鄉,興昌村,東縣DF142,羊橋,都蘭/  東河,550
8,臺東縣,東河鄉,都蘭村,東縣DF148,台11線147.1K漁橋,都蘭/  東河,550
9,臺東縣,東河鄉,都蘭村,東縣DF147,台11線150.1K,都蘭/  東河,550
