,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,宜蘭縣,大同鄉,太平村,宜縣DF063,土場巷40號,土場/  土場(1),550
1,宜蘭縣,三星鄉,集慶村,宜縣DF134,柑仔坑淨水廠,三星/  寒溪,600
2,宜蘭縣,三星鄉,拱照村,宜縣DF133,大坑六路46巷,三星/  寒溪,600
3,宜蘭縣,三星鄉,拱照村,宜縣DF132,顯微宮,三星/  寒溪,600
4,宜蘭縣,三星鄉,拱照村,宜縣DF131,德豐農場,三星/  寒溪,600
5,宜蘭縣,三星鄉,天山村,宜縣DF135,天山農場,三星/  寒溪,600
