,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,魚池鄉,五城村,投縣DF079,明湖水庫,大觀發電廠/  日月潭,400
1,南投縣,魚池鄉,五城村,投縣DF078,仁勇橋,樟湖/  大觀發電廠,400
2,南投縣,魚池鄉,五城村,投縣DF076,五城國小,樟湖/  大觀發電廠,400
3,南投縣,魚池鄉,大林村,投縣DF081,九族文化村,魚池/  埔里分場,400
4,南投縣,國姓鄉,福龜村,投縣DF230,台14線約34.5K之福成橋,福龜國小/  國姓,350
5,南投縣,國姓鄉,乾溝村,投縣DF253,鹽土坑,福龜國小/  清水林,350
6,南投縣,國姓鄉,乾溝村,投縣DF252,八鄰橋,福龜國小/  清水林,350
7,南投縣,國姓鄉,乾溝村,投縣DF099,仁愛橋,福龜國小/  清水林,350
8,南投縣,國姓鄉,乾溝村,投縣DF098,峰竹橋,福龜國小/  清水林,350
9,南投縣,國姓鄉,乾溝村,投縣DF097,乾坤橋,福龜國小/  清水林,350
