,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,嘉義縣,阿里山鄉,茶山村,嘉縣DF062,茶山村1鄰,茶山/  新美國小,300
1,嘉義縣,阿里山鄉,來吉村,嘉縣DF073,行諄橋,外來吉/  太和村,300
2,嘉義縣,阿里山鄉,來吉村,嘉縣DF072,巴巴斯橋,外來吉/  太和村,300
3,嘉義縣,阿里山鄉,來吉村,嘉縣DF055,來吉國小,外來吉/  太和村,300
4,嘉義縣,阿里山鄉,來吉村,嘉縣DF043,-,外來吉/  太和村,300
5,嘉義縣,阿里山鄉,來吉村,嘉縣DF042,來吉大橋,外來吉/  太和村,300
6,嘉義縣,阿里山鄉,里佳村,嘉縣DF046,里佳大橋,里佳/  達邦,300
7,嘉義縣,阿里山鄉,山美村,嘉縣DF077,山美橋,龍美/  新美,300
8,嘉義縣,阿里山鄉,山美村,嘉縣DF076,山美30號,龍美/  新美,300
9,嘉義縣,阿里山鄉,山美村,嘉縣DF057,山美國小,龍美/  新美,300
