,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,南投縣,鹿谷鄉,內湖村,投縣DF145,正義橋,鳳凰/  大鞍,350
1,南投縣,鹿谷鄉,內湖村,投縣DF144,崩坎二號橋,鳳凰/  大鞍,350
2,南投縣,鹿谷鄉,內湖村,投縣DF143,大仁橋,鳳凰/  大鞍,350
3,南投縣,鹿谷鄉,內湖村,投縣DF142,溪頭森林遊樂區,溪頭/  臺大溪頭,350
4,南投縣,鹿谷鄉,內湖村,投縣DF141,溪頭森林遊樂區,溪頭/  臺大溪頭,350
5,南投縣,鹿谷鄉,內湖村,投縣DF140,溪頭森林遊樂區,溪頭/  臺大溪頭,350
6,南投縣,鹿谷鄉,內湖村,投縣DF139,溪頭青年活動中心,溪頭/  臺大溪頭,350
7,南投縣,魚池鄉,新城村,投縣DF083,受吉宮,魚池/  埔里分場,400
8,南投縣,魚池鄉,東光村,投縣DF082,東光苗圃,魚池/  埔里分場,400
9,南投縣,魚池鄉,日月村,投縣DF080,伊達邵部落,德化國小/  魚池茶改,400
