,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,花蓮縣,吉安鄉,南華村,花縣DF156,南華國小,鯉魚潭/  花蓮農改,450
1,花蓮縣,吉安鄉,南華村,花縣DF155,南華國小,鯉魚潭/  花蓮農改,450
2,花蓮縣,吉安鄉,南華村,花縣DF154,南華國小,鯉魚潭/  花蓮農改,450
3,花蓮縣,吉安鄉,太昌村,花縣DF153,大山橋,水源/  花蓮農改,450
4,花蓮縣,光復鄉,東富村,花縣DF164,東富村92巷30號,東富/  光復,450
5,花蓮縣,光復鄉,東富村,花縣DF124,加里三號橋,東富/  光復,450
6,花蓮縣,光復鄉,大豐村,花縣DF122,聖武宮,富源/  大農,450
7,花蓮縣,光復鄉,大豐村,花縣DF121,大富國小,富源/  大農,450
8,花蓮縣,光復鄉,大豐村,花縣DF120,大富國小,富源/  大農,450
9,花蓮縣,光復鄉,大豐村,花縣DF083,土地公廟,富源/  大農,450
