,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺東縣,東河鄉,都蘭村,東縣DF146,台11線148.5K千鳥橋,都蘭/  東河,550
1,臺東縣,東河鄉,都蘭村,東縣DF145,台11線145K都橋,都蘭/  東河,550
2,臺東縣,東河鄉,都蘭村,東縣DF144,台11線144.5K小橋,都蘭/  東河,550
3,臺東縣,東河鄉,泰源村,東縣DF141,新部落,七塊厝/  北源,550
4,臺東縣,東河鄉,泰源村,東縣DF140,第七號橋,七塊厝/  北源,550
5,臺東縣,東河鄉,泰源村,東縣DF139,麻竹嶺,七塊厝/  北源,550
6,臺東縣,東河鄉,泰源村,東縣DF138,東23線5.6K無名橋,七塊厝/  北源,550
7,臺東縣,東河鄉,泰源村,東縣DF137,農興,七塊厝/  北源,550
8,臺東縣,東河鄉,泰源村,東縣DF136,果子山,七塊厝/  北源,550
9,臺東縣,東河鄉,東河村,東縣DF150,台11線133K的成橋,東河/  都蘭,550
