,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,新北市,樹林區,東山里,新北DF057,坡內坑煤礦,山佳/  龍壽社區,600
1,新北市,樹林區,坡內里,新北DF059,育林國小,山佳/  龍壽社區,600
2,新北市,樹林區,光興里,新北DF060,武林橋,龍壽社區/  龜山,600
3,新北市,樹林區,三福里,新北DF056,三多國小,龍壽社區/  龜山,600
4,新北市,萬里區,龜吼里,新北DF205,第四十七號橋,萬里國小/  大坪,550
5,新北市,萬里區,龜吼里,新北DF204,龜吼社區活動中心,萬里國小/  大坪,550
6,新北市,萬里區,溪底里,新北DF199,溪底里3鄰烏塗炭12-1號,大坪/  五指山,550
7,新北市,萬里區,野柳里,新北DF209,仁和宮,萬里國小/  大坪,550
8,新北市,萬里區,野柳里,新北DF208,仁和宮,萬里國小/  大坪,550
9,新北市,萬里區,野柳里,新北DF207,台電核二廠減容中心,萬里國小/  大坪,550
