,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,花蓮縣,光復鄉,大全村,花縣DF113,大全橋,光復/  大興,450
1,花蓮縣,光復鄉,大全村,花縣DF112,欣綠農園,光復/  大興,450
2,花蓮縣,玉里鎮,觀音里,花縣DF062,竹林橋,高寮/  太平國小,600
3,花蓮縣,玉里鎮,觀音里,花縣DF061,明渠橋,高寮/  太平國小,600
4,花蓮縣,玉里鎮,觀音里,花縣DF060,觀音橋,高寮/  太平國小,600
5,花蓮縣,玉里鎮,樂合里,花縣DF079,哈拉灣溪橋,安通山/  玉里,600
6,花蓮縣,玉里鎮,樂合里,花縣DF078,安通橋,安通山/  玉里,600
7,花蓮縣,玉里鎮,源城里,花縣DF075,花71線4K無名橋,玉里/  卓溪國小,600
8,花蓮縣,玉里鎮,源城里,花縣DF074,笳苳坑伯公廟,玉里/  卓溪國小,600
9,花蓮縣,玉里鎮,源城里,花縣DF073,源城國小,玉里/  卓溪國小,600
