,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,桃園市,復興區,三民里,桃市DF022,大窩橋,復興/  霞雲,300
1,桃園市,桃園區,會稽里,桃市DF012,普羅旺世社區,桃園/  龜山,550
2,桃園市,桃園區,會稽里,桃市DF011,快樂國小,桃園/  龜山,550
3,桃園市,大溪區,福安里,桃市DF017,全勝魚池,大艽芎古道/  大溪,550
4,桃園市,大溪區,義和里,桃市DF052,台4線36.5K,大艽芎古道/  石門後池,550
5,桃園市,大溪區,義和里,桃市DF013,石門橋,大艽芎古道/  石門後池,550
6,桃園市,大溪區,新峰里,桃市DF021,台7乙線8.9K,五寮國小/  復興,550
7,桃園市,大溪區,新峰里,桃市DF020,自力橋,五寮國小/  復興,550
8,桃園市,大溪區,復興里,桃市DF016,語茶山舍,大艽芎古道/  石門後池,550
9,桃園市,大溪區,復興里,桃市DF015,湳子溝,大艽芎古道/  石門後池,550
