,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,屏東縣,來義鄉,來義村,屏縣DF069,來義二號橋,來義/  新來義,450
1,屏東縣,來義鄉,來義村,屏縣DF025,來義一號橋,來義/  新來義,450
2,屏東縣,來義鄉,古樓村,屏縣DF028,屏110線11K,來義/  來義,450
3,屏東縣,來義鄉,古樓村,屏縣DF027,古義二號橋,來義/  來義,450
4,屏東縣,來義鄉,文樂村,屏縣DF032,文樂一號橋,來義/  來義,450
5,屏東縣,來義鄉,文樂村,屏縣DF031,文樂大橋,來義/  來義,450
6,屏東縣,來義鄉,丹林村,屏縣DF030,義林橋,來義/  來義,450
7,屏東縣,來義鄉,丹林村,屏縣DF029,義林瀑布,來義/  新來義,450
8,屏東縣,牡丹鄉,牡丹村,屏縣DF056,佳德谷植物園區,牡丹/  石門,600
9,屏東縣,牡丹鄉,牡丹村,屏縣DF055,牡丹二號橋,牡丹池山/  牡丹,600
