,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺東縣,延平鄉,紅葉村,東縣DF166,紅谷橋,延平/  鹿鳴橋,450
1,臺東縣,延平鄉,紅葉村,東縣DF032,紅葉翠谷,延平/  鹿鳴橋,450
2,臺東縣,延平鄉,武陵村,東縣DF028,武陵橋,武陵/  瑞和,500
3,臺東縣,延平鄉,永康村,東縣DF037,自來水永安淨水場,鹿野/  臺東茶改,500
4,臺東縣,延平鄉,永康村,東縣DF036,自來水永安淨水場,鹿野/  臺東茶改,500
5,臺東縣,延平鄉,永康村,東縣DF035,自來水永安淨水場,鹿野/  臺東茶改,500
6,臺東縣,延平鄉,永康村,東縣DF034,永康社區活動中心,鹿野/  臺東茶改,500
7,臺東縣,卑南鄉,賓朗村,東縣DF126,岩灣橋,利吉國小/  檳榔四格山,500
8,臺東縣,卑南鄉,賓朗村,東縣DF067,臺東種畜繁殖場,斑鳩分場/  賓朗果園,500
9,臺東縣,卑南鄉,賓朗村,東縣DF066,賓朗國小,斑鳩分場/  賓朗果園,500
