,縣市,鄉鎮,村里,土石流潛勢溪流編號,重要地標,參考雨量站  第一參考/第二參考,警戒值
0,臺中市,太平區,東汴里,中市DF094,中埔15號橋,清水林/  頭汴坑,450
1,臺中市,太平區,光隆里,中市DF092,福德橋,中竹林/  桐林,450
2,臺中市,太平區,大興里,中市DF090,七瑤,坪廓分校/  大坑,450
3,臺中市,太平區,大興里,中市DF089,產業橋,坪廓分校/  大坑,450
4,彰化縣,社頭鄉,清水村,彰縣DF007,芋仔坑橋,社頭/  田中,600
5,彰化縣,田中鎮,香山里,彰縣DF009,山腳路二段98巷,田中/  高鐵彰化,550
6,彰化縣,田中鎮,平和里,彰縣DF006,東和國小,田中/  高鐵彰化,550
7,彰化縣,二水鄉,源泉村,彰縣DF003,源泉國小,埔中/  二水,550
8,彰化縣,二水鄉,倡和村,彰縣DF008,152線八寶橋,埔中/  二水,550
9,彰化縣,二水鄉,倡和村,彰縣DF005,台灣獼猴生態教育館,埔中/  二水,550
